,Stock,Name,전화번호/0A1090,중분류/0A1132,PER(FY End)/0D2103,Dividend Yield(FY End)/0D2153,PBR(FY End)/0D2123,기말주가/0D1133,유동자산(계)/012000,유동부채(계)/016000,부채비율/093060,유동비율/193020,자기자본순이익율/092070,매출액/121000,재고자산회전율1/194080,매출채권회전율/194120,EBITDA/0D2010,주당순이익/0D2001,주당순이익/0D2001.1,PCR(FY End)/0D2133,매출액증가율/091060,영업이익(손실)/125000,Final Grade,Environment,Social,Governance
1790,39010.0,현대에이치티,02-2240-9114,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",18.75,0.0,1.01703662849,10050.0,56633342000.0,20878232000.0,24.35,271.26,9.84,44821775000.0,11.84,5.07,3569113000.0,1126,536,,-9.62,2902287000.0,1790,1790,1790,1790
1791,104460.0,디와이피엔에프,02-2106-8000,C29000/기타 기계 및 장비 제조업,84.28143712574,0.0,3.36675772261,28150.0,58718524000.0,33507293000.0,63.8,175.24,6.96,55741595000.0,232.79,2.77,6203822000.0,2584,334,62.17422033748,-43.9,5549504000.0,1791,1791,1791,1791
1792,63170.0,서울옥션,02-395-0330,G46000/도매 및 상품중개업,28.17258883248,0.0,4.58807871103,16650.0,102815062000.0,88705863000.0,161.23,115.91,32.6,40923375000.0,1.5,10.46,11017406000.0,-71,591,19.07260189236,197.76,10349084000.0,1792,1792,1792,1792
1793,51380.0,피씨디렉트,02-785-3001,G46000/도매 및 상품중개업,14.99372647427,0.0,1.98801203787,11950.0,82130668000.0,38550994000.0,83.97,213.04,27.84,177079054000.0,14.43,9.32,8533139000.0,793,797,32.7137342933,16.55,8265445000.0,1793,1793,1793,1793
1794,23590.0,다우기술,070-8707-1000,J63000/정보서비스업,26.86145146088,0.0,2.29837412208,28500.0,308235948000.0,252054804000.0,72.58,122.29,16.12,135201102000.0,11377.69,14.88,31087148000.0,894,1061,20.81917994345,15.99,27180671000.0,C,D,B,B
1795,24090.0,디씨엠,055-366-9991,C24000/1차 금속 제조업,6.64176006641,0.0,0.90659622414,16000.0,137946772000.0,34504814000.0,21.11,399.79,22.38,116197013000.0,7.13,12.84,14699188000.0,2166,2409,37.97588531282,62.63,14699188000.0,B+,C,A,A
1796,78600.0,대주전자재료,031-498-2901,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.37398373983,0.0,8.08129582404,48200.0,59971753000.0,64387031000.0,127.26,93.14,20.38,73321004000.0,11.37,7.59,11643493000.0,395,615,658.55991255636,27.04,9402212000.0,1796,1796,1796,1796
1797,44340.0,위닉스,031-499-5085,C28000/전기장비 제조업,40.6976744186,0.0,2.85104511167,22750.0,177133641000.0,156796174000.0,88.3,112.97,9.5,169885788000.0,11.14,3.51,10799938000.0,2450,559,,7.55,7780863000.0,1797,1797,1797,1797
1798,23410.0,유진기업,032-677-5111,C23000/비금속 광물제품 제조업,9.31419457735,0.0,0.52582389581,5840.0,446719278000.0,595437536000.0,85.46,75.02,10.17,427622973000.0,73.62,4.83,25860995000.0,1255,627,102.582118391,15.87,19283155000.0,B,C,C,B+
1799,29480.0,릭스솔루션,02-3459-0500,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,1.92395785616,588.0,8448469000.0,8488929000.0,38.93,99.52,-11.91,7686835000.0,89.66,3.92,-429984000.0,-299,-18,,-38.15,-786015000.0,1799,1799,1799,1799
1800,53620.0,태양,041-621-9810-1,C25000/금속가공제품 제조업;기계 및 가구 제외,40.0,0.0,0.59009041496,10800.0,87603993000.0,32503872000.0,25.08,269.52,2.73,72518308000.0,15.02,9.26,4837210000.0,899,270,,-0.54,1482132000.0,1800,1800,1800,1800
1801,44490.0,태웅,051-329-5000,C25000/금속가공제품 제조업;기계 및 가구 제외,,0.0,0.53886115789,12500.0,350979886000.0,125408647000.0,71.32,279.87,-1.05,148471208000.0,2.25,2.39,5100296000.0,-4681,-122,,-23.79,-4400801000.0,1801,1801,1801,1801
1802,36030.0,케이티알파,1588-5668,G46000/도매 및 상품중개업,,0.0,2.52008625712,11850.0,138876433000.0,68002311000.0,43.65,204.22,-4.82,196101008000.0,83.17,10.13,16507476000.0,-118,-131,27.67463042107,21.06,3602255000.0,1802,1802,1802,1802
1803,53660.0,현진소재,051-602-7700,C25000/금속가공제품 제조업;기계 및 가구 제외,,0.0,,400.0,14648084000.0,117184575000.0,,12.5,,7659266000.0,3.9,1.63,-1337734000.0,-484,-101,,28.15,-3204314000.0,1803,1803,1803,1803
1804,31510.0,오스템,041-559-2500,C30000/자동차 및 트레일러 제조업,,0.0,0.9275920438,3825.0,61825909000.0,83298318000.0,75.17,74.22,-2.46,40043923000.0,6.53,3.78,-61244000.0,102,-54,,-7.57,-3335035000.0,1804,1804,1804,1804
1805,79960.0,동양이엔피,031-370-6600,C28000/전기장비 제조업,14.97005988023,0.0,0.59410989267,17500.0,195039122000.0,67486843000.0,35.58,289.0,7.88,234138668000.0,11.09,10.57,10941760000.0,2176,1169,,16.44,7967252000.0,1805,1805,1805,1805
1806,16100.0,리더스코스메틱,02-3453-8768,C20000/화학물질 및 화학제품 제조업;의약품 제외,2.35525797558,0.0,1.56104793826,5980.0,13505547000.0,16290869000.0,48.94,82.9,174.77,14623975000.0,4.3,1.72,-1960556000.0,-310,2539,9.8130917803,-4.68,-3152080000.0,1806,1806,1806,1806
1807,50890.0,쏠리드,031-627-6000,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,2.84674099193,7530.0,132351630000.0,147043321000.0,91.09,90.01,-3.82,59263599000.0,4.96,3.4,-57738000.0,-142,-52,,-0.74,-1685576000.0,1807,1807,1807,1807
1808,3490.0,대한항공,02-2656-7114,H51000/항공 운송업,102.94117647058,0.0,1.7370435849,31500.0,5272814087000.0,7147940239000.0,293.11,73.77,4.07,3700547216000.0,13.52,10.2,1138872206000.0,-1443,306,7.15213383345,-8.48,321387375000.0,C,B,B,C
1809,4360.0,세방,051-630-5300,H49000/육상운송 및 파이프라인 운송업,15.13292433537,0.0,0.60732374992,14800.0,200905844000.0,156717740000.0,37.37,128.2,7.77,301258055000.0,958.8,6.17,26802359000.0,427,978,14.04374436589,4.48,10761237000.0,B+,B,A,B+
1810,29780.0,삼성카드,1588-8700,K64000/금융업,13.08161708619,0.0,0.55531351657,34300.0,,,246.79,,7.79,,,,,3710,2622,,5.36,,A,A,A+,B+
1811,54780.0,키이스트,02-3444-2002,J59000/영상·오디오 기록물 제작 및 배급업,,0.0,5.95703712618,14850.0,32902965000.0,19600075000.0,45.13,167.87,-7.82,18931836000.0,,7.17,552596000.0,501,-96,42.06918043004,-32.44,8302000.0,1811,1811,1811,1811
1812,148150.0,세경하이테크,031-204-7200,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",57.06806282722,0.0,2.00963518668,21800.0,137076268000.0,56984064000.0,44.95,240.55,7.08,51786662000.0,29.02,1.18,2454276000.0,-358,382,,3.41,252231000.0,1812,1812,1812,1812
1813,333620.0,엔시스,041-568-7222,C28000/전기장비 제조업,,0.0,4.37087057587,19800.0,45328747000.0,6050710000.0,13.27,749.15,-10.66,14775231000.0,11.91,2.23,828299000.0,,-174,,,828299000.0,1813,1813,1813,1813
1814,94360.0,칩스앤미디어,02-568-3767,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",148.05825242718,0.0,4.50588867943,15250.0,20905508000.0,3098597000.0,20.47,674.68,6.02,7290849000.0,,3.18,1494333000.0,199,103,62.18651877828,13.54,681725000.0,1814,1814,1814,1814
1815,151910.0,나노스,031-240-3900,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,21.99972755755,6460.0,65370371000.0,59215809000.0,136.59,110.39,-7.26,14406825000.0,5.17,1.8,-965224000.0,-60,-11,,-46.06,-1526933000.0,B+,B,A,A
1816,52790.0,액토즈소프트,02-3671-0000,J58000/출판업,75.29069767441,0.0,1.18032117496,12950.0,53192049000.0,10248295000.0,11.15,519.03,3.05,14051207000.0,,3.81,2555109000.0,933,172,23.6102754836,-39.31,1892811000.0,1816,1816,1816,1816
1817,150840.0,인트로메딕,02-801-9300,"C27000/의료, 정밀, 광학기기 및 시계 제조업",,0.0,3.19606255061,2565.0,26534702000.0,16030347000.0,59.52,165.53,-18.33,3739500000.0,3.05,3.08,-1806616000.0,-286,-73,,88.95,-2245453000.0,1817,1817,1817,1817
1818,302550.0,리메드,042-934-5560-1,"C27000/의료, 정밀, 광학기기 및 시계 제조업",78.26086956521,0.0,6.15436515444,27000.0,49796596000.0,5699030000.0,178.05,873.77,16.14,8875713000.0,4.88,6.97,708853000.0,-273,345,,-4.88,462735000.0,1818,1818,1818,1818
1819,143540.0,영우디에스피,041-418-4871,C29000/기타 기계 및 장비 제조업,21.57142857142,0.0,2.30761589656,3020.0,46993845000.0,19227015000.0,42.61,244.42,22.4,53505814000.0,9.15,3.36,6535409000.0,185,140,18.85496659798,39.91,6156580000.0,1819,1819,1819,1819
1820,100840.0,SNT에너지,055-212-6500,C29000/기타 기계 및 장비 제조업,11.44240570846,0.0,0.69195236285,22450.0,181790300000.0,49472455000.0,29.1,367.46,10.54,99263714000.0,36.73,1.8,11945269000.0,1360,1962,10.12908378038,-15.04,11123040000.0,1820,1820,1820,1820
1821,104480.0,티케이케미칼,02-2001-6000,C20000/화학물질 및 화학제품 제조업;의약품 제외,6.59811482433,0.0,1.73459365454,7700.0,254319145000.0,329594266000.0,116.29,77.16,61.19,278329238000.0,4.22,10.0,27358936000.0,-16,1167,47.2711645896,35.1,23366085000.0,A,A,A+,B+
1822,272450.0,진에어,1600-6200,H51000/항공 운송업,,0.0,,21100.0,108918350000.0,226905945000.0,,48.0,,107331367000.0,176.28,48.87,-59387948000.0,-6099,-2764,,-35.78,-108855541000.0,C,D,C,B
1823,101060.0,SBS미디어홀딩스,02-2113-5599,J60000/방송업,49.30232558139,0.0,0.71717325485,2120.0,33513062000.0,267456000.0,0.33,12530.31,2.68,6767088000.0,,49.18,5235649000.0,-614,43,74.99115670321,63.11,5059651000.0,B+,B+,B,B+
1824,101140.0,인바이오젠,02-6978-7183,G46000/도매 및 상품중개업,,0.0,2.47046901928,3340.0,116367270000.0,52601698000.0,76.2,221.22,-21.01,4272111000.0,8.94,1.6,-2975740000.0,-1090,-154,,-5.58,-3322047000.0,1824,1824,1824,1824
1825,121850.0,코이즈,070-8230-5433,C22000/고무제품 및 플라스틱제품 제조업,,0.0,7.66070964848,3245.0,8654503000.0,8765283000.0,213.91,98.74,-119.68,8028337000.0,5.23,7.2,-2694530000.0,-109,-424,,-49.72,-3499721000.0,1825,1825,1825,1825
1826,277070.0,린드먼아시아인베스트먼트,070-7019-4021,K64000/금융업,20.90342679127,0.0,1.75837192055,6710.0,13317372000.0,1031516000.0,4.36,,16.84,,,,,377,321,291.73913043478,34.24,,1826,1826,1826,1826
1827,225220.0,제놀루션,02-3010-8670,C21000/의료용 물질 및 의약품 제조업,8.21005917159,0.0,2.08483069672,16650.0,69349016000.0,12512335000.0,25.29,554.25,55.99,37972023000.0,28.97,11.65,24245280000.0,8235,2028,9.72882009571,,23832737000.0,1827,1827,1827,1827
1828,161580.0,필옵틱스,031-292-8321,C29000/기타 기계 및 장비 제조업,103.18181818181,0.0,2.56256843863,11350.0,54947052000.0,52279404000.0,81.93,105.1,4.59,27533590000.0,3.0,3.85,-6441032000.0,385,110,85.39613272139,-74.65,-9195666000.0,1828,1828,1828,1828
1829,112610.0,씨에스윈드,041-901-1800,C25000/금속가공제품 제조업;기계 및 가구 제외,179.39814814814,0.0,3.99734266975,77500.0,629674297000.0,84843044000.0,14.29,742.16,6.02,279907739000.0,26.1,4.84,19943495000.0,1164,432,,-14.45,18242193000.0,,,,B+
1830,102280.0,쌍방울,02-3485-6000,"C14000/의복, 의복액세서리 및 모피제품 제조업",11.52777777777,0.0,0.86907354665,830.0,278265926000.0,155636554000.0,72.99,178.79,15.06,44096187000.0,3.81,2.74,2020532000.0,-185,72,,-1.94,1268267000.0,B+,B,B,B+
1831,102260.0,동성케미컬,02-6190-8700,M71000/전문서비스업,26.93617021276,0.0,0.96885580119,6330.0,138766389000.0,100177226000.0,40.38,138.52,7.8,165983534000.0,14.13,6.42,15691643000.0,-11,235,80.68833652007,50.96,10935987000.0,1831,1831,1831,1831
1832,298690.0,에어부산,1666-3060,H51000/항공 운송업,,0.0,5.63018725294,3575.0,73984531000.0,316623446000.0,1718.61,23.37,-263.0,79639980000.0,14.62,21.66,-30191737000.0,-2408,-1346,,-31.84,-96656402000.0,C,D,C,B
1833,216050.0,인크로스,02-3475-2800,M71000/전문서비스업,56.10724925521,0.0,5.66891717661,56500.0,168975468000.0,100791254000.0,126.43,167.65,18.76,21214104000.0,,0.35,9560532000.0,1695,1007,,45.22,9027925000.0,C,C,B,B
1834,173940.0,에프엔씨엔터테인먼트,02-517-5426,"R90000/창작, 예술 및 여가관련 서비스업",,0.0,2.33252472476,6500.0,39842602000.0,24977791000.0,128.41,159.51,-18.52,24885804000.0,85.24,13.43,-164343000.0,-675,-327,26.7908663754,-7.84,-2461619000.0,1834,1834,1834,1834
1835,178320.0,서진시스템,032-506-2760,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",157.66423357664,0.0,4.15859655067,43200.0,174718852000.0,116593036000.0,141.36,149.85,5.59,31966333000.0,3.0,1.75,-949590000.0,-1094,274,,26.04,-1663086000.0,1835,1835,1835,1835
1836,133820.0,화인베스틸,055-259-2000,C24000/1차 금속 제조업,,0.0,1.24002450271,2915.0,62367916000.0,90250142000.0,145.45,69.11,-21.77,48372326000.0,2.68,4.81,-2427137000.0,-525,-269,11.31950916433,-15.29,-6463373000.0,A,A,A+,A
1837,103140.0,풍산,031-650-7500,C24000/1차 금속 제조업,8.47024866785,0.0,0.69070263558,38150.0,1208161551000.0,750753870000.0,65.95,160.93,16.8,1143542168000.0,3.6,5.72,151951840000.0,2658,4504,,32.51,114439404000.0,B+,A,B,B+
1838,246690.0,티에스인베스트먼트,02-6250-5700,K64000/금융업,45.63829787234,0.0,3.01929817152,4290.0,48770556000.0,6228454000.0,43.6,,14.39,,,,,331,94,338.06146572104,-5.13,,1838,1838,1838,1838
1839,103590.0,일진전기,031-220-0500,C28000/전기장비 제조업,19.54225352112,0.0,0.66049176289,5550.0,400261711000.0,327628486000.0,180.59,122.17,6.79,441345860000.0,9.25,5.17,22783741000.0,128,284,2.99991892111,37.49,14399706000.0,C,D,C,B
1840,382800.0,지앤비에스엔지니어링,031-658-6276,C29000/기타 기계 및 장비 제조업,,,,,30979453000.0,14178966000.0,72.11,218.49,45.61,29272937000.0,11.65,3.23,,,,,,5830307000.0,1840,1840,1840,1840
1841,244460.0,올리패스,031-8060-8100,C21000/의료용 물질 및 의약품 제조업,,0.0,8.48450001051,12100.0,42449225000.0,11331498000.0,37.89,374.61,-52.0,24000000.0,,,-9927047000.0,-1340,-446,,-88.78,-11259009000.0,1841,1841,1841,1841
1842,234690.0,녹십자웰빙,1577-5560,C21000/의료용 물질 및 의약품 제조업,64.48087431693,0.0,2.65900512647,11800.0,49542334000.0,31132949000.0,46.69,159.13,7.7,44310888000.0,4.77,5.37,4739982000.0,86,183,47.66521247374,35.21,3691343000.0,1842,1842,1842,1842
1843,195500.0,마니커에프앤지,031-899-1114,C10000/식료품 제조업,109.16666666666,0.0,1.58640199184,6550.0,66223041000.0,21801478000.0,59.01,303.75,2.55,42984451000.0,7.86,8.25,2447750000.0,310,60,26.27567394094,-8.66,978069000.0,1843,1843,1843,1843
1844,214260.0,라파스,02-392-3011,C20000/화학물질 및 화학제품 제조업;의약품 제외,821.95121951219,0.0,6.18043571154,33700.0,28125548000.0,4327069000.0,21.99,649.99,1.53,7238867000.0,7.41,3.03,875221000.0,-545,41,196.98386719663,-3.69,51201000.0,1844,1844,1844,1844
1845,131100.0,스카이이앤엠,042-825-8630,G46000/도매 및 상품중개업,,,,,,,,,,,,,,-871,,,,,1845,1845,1845,1845
1846,191410.0,육일씨엔에쓰,02-2659-1116,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.9790794979,0.0,3.1343008402,4760.0,37644006000.0,39054250000.0,219.31,96.39,135.12,7094740000.0,4.17,0.56,7111528000.0,-3303,956,,-42.93,6821748000.0,1846,1846,1846,1846
1847,104700.0,한국철강,055-260-0500,C24000/1차 금속 제조업,10.22954091816,0.0,0.70073443805,10250.0,527474484000.0,134023242000.0,22.98,393.57,12.0,373794428000.0,13.23,7.83,41890453000.0,-184,1002,,15.43,41890453000.0,,,,B+
1848,315640.0,딥노이드,02-6952-6001,J58000/출판업,,,,,,,,,,,,,,,,,,,1848,1848,1848,1848
1849,178920.0,피아이첨단소재,031-436-8600,C22000/고무제품 및 플라스틱제품 제조업,50.09107468123,0.0,5.71508137236,55000.0,153600712000.0,88927128000.0,41.03,172.73,22.34,151676175000.0,9.13,7.64,53845219000.0,1421,1098,46.51713522108,29.22,42237736000.0,1849,1849,1849,1849
1850,105560.0,KB금융지주,02-2073-7114,K64000/금융업,16.46017699115,0.0,1.03227563313,55800.0,,,29.21,,12.44,,,,,3482,3390,16.41871851607,48.3,,1850,1850,1850,1850
1851,30210.0,케이티비투자증권,02-2184-2000,K66000/금융 및 보험 관련 서비스업,4.52118398142,0.0,0.8796703551,7790.0,,,745.9,,37.17,,,,,898,1723,,100.75,,1851,1851,1851,1851
1852,159910.0,스킨앤스킨,031-954-9830,C20000/화학물질 및 화학제품 제조업;의약품 제외,,0.0,3.42939105489,263.0,22365297000.0,5780171000.0,29.66,386.93,-25.06,14903823000.0,15.49,1.44,-1147788000.0,-204,-9,,10.25,-1663343000.0,1852,1852,1852,1852
1853,297090.0,씨에스베어링,055-589-9100,C29000/기타 기계 및 장비 제조업,94.29065743944,0.0,4.7851258971,27250.0,52959632000.0,56633849000.0,143.36,93.51,10.35,58935031000.0,12.13,4.34,2742183000.0,226,289,,21.01,1524540000.0,1853,1853,1853,1853
1854,286750.0,나노브릭,031-663-9420,C20000/화학물질 및 화학제품 제조업;의약품 제외,,0.0,5.28533901134,8390.0,9755498000.0,4650574000.0,38.87,209.77,-1.94,3667091000.0,3.08,5.12,261522000.0,-20,-38,,-19.57,-133177000.0,1854,1854,1854,1854
1855,133750.0,메가엠디,02-3489-8346,P85000/교육 서비스업,22.78350515463,0.0,2.35797889555,6630.0,47144186000.0,35744733000.0,57.8,131.89,18.07,41367132000.0,113.91,38.77,13958532000.0,286,291,14.5366046175,-1.28,8224414000.0,1855,1855,1855,1855
1856,357580.0,아모센스,041-590-5700,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,5.48706410872,14950.0,57104700000.0,40389860000.0,140.34,141.38,-33.17,22167070000.0,4.18,5.15,-2187254000.0,,-463,,0.2,-3563820000.0,1856,1856,1856,1856
1857,106240.0,파인테크닉스,031-463-8800,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.98148148148,0.0,4.88668392951,8530.0,126716520000.0,58472621000.0,130.85,216.71,13.38,59686439000.0,10.23,3.91,7776141000.0,95,108,,16.22,4735806000.0,1857,1857,1857,1857
1858,322180.0,티라유텍,02-3461-6531,J58000/출판업,,0.0,5.0930270615,15250.0,12162989000.0,6782737000.0,46.06,179.32,-41.87,18905770000.0,70.95,4.55,-3976899000.0,-206,-944,,48.01,-4796767000.0,1858,1858,1858,1858
1859,105630.0,한세실업,02-3779-0779,"C14000/의복, 의복액세서리 및 모피제품 제조업",22.51381215469,0.0,2.19261469975,24450.0,686910106000.0,451551461000.0,116.83,152.12,19.56,764097275000.0,7.16,8.67,47580758000.0,1108,1086,,6.82,45668466000.0,B,B,C,B+
1860,131760.0,파인텍,02-711-7900,C29000/기타 기계 및 장비 제조업,76.5,0.0,1.8990405501,1530.0,42323069000.0,42080059000.0,126.19,100.58,4.57,28918804000.0,36.66,1.38,1412743000.0,-730,20,18.5230024213,5.1,275847000.0,1860,1860,1860,1860
1861,107590.0,미원홀딩스,031-479-9140,M71000/전문서비스업,28.60411899313,0.0,1.7711408329,125000.0,4897526000.0,11687166000.0,48.3,41.91,12.98,7932910000.0,14.14,8.27,,9608,4370,96.51019147621,1.72,1030541000.0,B+,A,A+,B
1862,109070.0,컨버즈,070-7563-6333,"C17000/펄프, 종이 및 종이제품 제조업",372.72727272727,0.0,7.26795717223,4100.0,16833303000.0,18464954000.0,205.27,91.16,3.69,12227334000.0,5.56,3.01,-683255000.0,-869,11,,62.61,-1056985000.0,B,B,B,B
1863,208340.0,파멥신,042-863-2017-9,C21000/의료용 물질 및 의약품 제조업,,0.0,6.21667755463,11800.0,41058533000.0,58298153000.0,223.74,70.43,-118.15,50000000.0,,,-14756198000.0,-1977,-1593,,,-15262045000.0,B,C,B,B+
1864,108670.0,엘엑스하우시스,02-3777-1114,C22000/고무제품 및 플라스틱제품 제조업,,0.0,1.32488712177,98300.0,863787000000.0,913244000000.0,156.97,94.58,-6.47,1418844000000.0,18.56,7.14,109015000000.0,-10591,-2584,9.36188692973,14.23,45158000000.0,1864,1864,1864,1864
1865,153490.0,우리이앤엘,031-310-1400,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",28.9344262295,0.0,1.24195194033,1765.0,100148246000.0,61757170000.0,87.08,162.16,8.56,72315184000.0,25.2,2.09,2840907000.0,-104,61,35.61339790153,36.92,2429588000.0,1865,1865,1865,1865
1866,189690.0,포시에스,02-6188-8200,J58000/출판업,,,,,,,,,,,,,,655,,,,,1866,1866,1866,1866
1867,170920.0,엘티씨,031-383-6525-6,C20000/화학물질 및 화학제품 제조업;의약품 제외,,0.0,1.28873839397,13100.0,46268192000.0,34538333000.0,44.09,133.96,-6.19,16855942000.0,9.01,12.72,-377933000.0,-438,-358,,-44.07,-3318845000.0,1867,1867,1867,1867
1868,234920.0,자이글,02-3665-9192,C28000/전기장비 제조업,125.0,0.0,1.42188181318,5250.0,22288147000.0,12746343000.0,25.25,174.86,2.21,6426593000.0,2.07,9.89,-437418000.0,64,42,,-22.62,-874739000.0,1868,1868,1868,1868
1869,111770.0,영원무역,02-390-6114,G46000/도매 및 상품중개업,34.0490797546,0.0,1.53863000938,44400.0,558702169000.0,238646103000.0,30.72,234.11,9.0,536605359000.0,37.6,7.37,61602505000.0,1357,1304,,9.36,56695355000.0,,,,B
1870,117580.0,대성에너지,053-606-1000,"D35000/전기, 가스, 증기 및 공기조절 공급업",14.20743639921,0.0,0.62126683667,7260.0,117577077000.0,113803531000.0,90.05,103.32,8.81,412961304000.0,670.94,7.84,30286387000.0,526,511,4.55329423939,-5.03,17841286000.0,A,B+,A,A
1871,115160.0,휴맥스,031-776-6114,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,0.55309105709,4865.0,530584026000.0,411574116000.0,155.78,128.92,-0.44,178969267000.0,3.77,1.33,-23924803000.0,-1210,-24,6.32319109944,-44.91,-28247094000.0,1871,1871,1871,1871
1872,238120.0,얼라인드제네틱스,031-478-4185,"C27000/의료, 정밀, 광학기기 및 시계 제조업",28.77742946708,0.0,2.73272030696,9180.0,12182681000.0,2706533000.0,22.27,450.12,19.8,4644443000.0,4.54,3.8,820660000.0,144,319,80.87393181217,59.77,472259000.0,1872,1872,1872,1872
